Fornavne til mænd pr. 1. januar 2015

Navn	ANTAL
LARRY	55
LINAS	55
MAJED	55
MATT	55
PAUL-ERIK	55
RAMESH	55
RICCARDO	55
SVEIN	55
THEODORE	55
YNGVE	55
ZAFER	55
ABDELAZIZ	54
ANDRE'	54
ATLI	54
BAHRAM	54
CESAR	54
CHARLEY	54
CRAIG	54
DENYS	54
DJON	54
ENSAR	54
GUIDO	54
HAMPUS	54
ISMAEL	54
JESUS	54
LATIF	54
LENNY	54
LUC	54
LUCCA	54
NIELS-KRISTIAN	54
OLEKSII	54
OMRAN	54
PARVIZ	54
SANTIAGO	54
SERGIU	54
SIMONE	54
THOMMY	54
VLADYSLAV	54
XUAN	54
ZIGGY	54
ÖZGÜR	54
ADHAM	53
ALEXIS	53
BAJRAM	53
ERDEM	53
ERMIN	53
ERNESTO	53
ESBERN	53
GYNTHER	53
HAI	53
HAJRUDIN	53
IVO	53
JOHNI	53
JUUL	53
MALDE	53
MASS	53
MAZEN	53
MUHAMAD	53
NOUR	53
REINER	53
RINO	53
RUI	53
SAJAD	53
SIGURDUR	53
TARAS	53
TIBOR	53
ABD	52
ABDULAZIZ	52
AUDRIUS	52
BEHZAD	52
BERTHEL	52
EGE	52
EILER	52
ELITH	52
GABOR	52
GERTH	52
IGNACIO	52
JÁKUP	52
JANIK	52
JULIO	52
MAURICE	52
NORR	52
RUDDI	52
STEINAR	52
WASEEM	52
ADEEL	51
AJMAL	51
ARNAR	51
ASGAR	51
BOGI	51
DALIBOR	51
EIRIK	51
ELMO	51
GIORGIO	51
HAITHAM	51
HANS-KRISTIAN	51
IZET	51
JAY	51
KERN	51
LEOPOLD	51
LUCKAS	51
MADS-PETER	51
MINIK	51
MUAMMER	51
RAMON	51
SEBASTIEN	51
TOMISLAV	51
TUDOR	51
ZACHARY	51
ANGUS	50
ARVIN	50
ASHKAN	50
ATILA	50
CEMIL	50
CHADI	50
DAUD	50
GEORGES	50
GIACOMO	50
GUILLAUME	50
JAYDEN	50
MAGNI	50
MARCELLO	50
MARCELO	50
MAX-EMIL	50
MIO	50
NUNO	50
REIMER	50
SAIM	50
SETH	50
SHAYAN	50
SULEJMAN	50
TANER	50
UFUK	50
VEDAT	50
ABDELLAH	49
ALBAN	49
BENTH	49
BJØRK	49
CAFER	49
CEVDET	49
ELIAZ	49
EWALD	49
FAIK	49
FARZAD	49
FREDY	49
GIEDRIUS	49
GOTFRED	49
GUILLERMO	49
HRISTO	49
IHAB	49
ILIJA	49
JENS-JØRN	49
JUN	49
MAXIMUS	49
MOJTABA	49
NADIR	49
NELSON	49
NICAS	49
PÅL	49
RICKO	49
SALAR	49
THIAS	49
ULRICK	49
ZLATAN	49
ALFREDO	48
ANDRIS	48
AVNI	48
BALDUR	48
BOGUSLAW	48
BOJAN	48
COSTEL	48
ERTUGRUL	48
FLEMING	48
JASIN	48
JAVAD	48
JOHNAS	48
JOSIP	48
KRISTOPHER	48
LUCIANO	48
MICHAIL	48
NADIM	48
NAZMI	48
NUSRET	48
PANAGIOTIS	48
QASIM	48
ROBERTAS	48
SEZER	48
TAHSIN	48
TOPPER	48
UVE	48
VALON	48
VILBERT	48
VLADISLAV	48
YANG	48
AGIM	47
ATLAS	47
AYAZ	47
BASEL	47
BENEDIKT	47
BERKAY	47
BOAS	47
BRANDON	47
DMITRI	47
ELON	47
ELVEDIN	47
ERAY	47
FUAT	47
ISAM	47
IZZET	47
KRESTIAN	47
MOHD	47
OSWALD	47
REX	47
RIDVAN	47
SAMEER	47
SAULIUS	47
SIEGFRIED	47
SUAT	47
TIMUR	47
TREVOR	47
VIET	47
YASSINE	47
AFRIM	46
AFSHIN	46
AHSAN	46
AKIN	46
ALLEN	46
ALMIN	46
ASGHAR	46
AYUUB	46
DANIYAL	46
ELIOT	46
FARES	46
FERAS	46
HAMDI	46
IGNAS	46
JANNIC	46
JEROEN	46
JEROME	46
LJUBISA	46
LOTHAR	46
MATHEO	46
MATHIEU	46
MIODRAG	46
NAJIB	46
NIZAR	46
OWEN	46
PIETRO	46
SAEID	46
SOLOMON	46
TAI	46
TEVFIK	46
YU	46
AIDAN	45
ANDREY	45
ATHANASIOS	45
BERKAN	45
FRANCISZEK	45
GIDEON	45
HALIS	45
JAMA	45
JEF	45
JOGVAN	45
JÓGVAN	45
JÓHANN	45
LÁSZLÓ	45
LAUNY	45
MIMOUN	45
MIRALEM	45
MOHAMOUD	45
MUHARREM	45
MURAD	45
MUSTAFE	45
NAZIM	45
NEBOJSA	45
RABIH	45
RAJESH	45
REINHARDT	45
RENATO	45
RIZWAN	45
SERGEY	45
SHOAIB	45
SINA	45
STIIG	45
THAI	45
TURAN	45
USAMA	45
ZEESHAN	45
ABDIRASHID	44
ABID	44
ALEKSANDRS	44
ARYAN	44
BASHAR	44
DANYAL	44
DEEPAK	44
DEXTER	44
DIAN	44
DZEVAD	44
EVEN	44
FATMIR	44
GREGOR	44
JAMSHID	44
KESTUTIS	44
MIKHAIL	44
MILES	44
MLADEN	44
NAZAR	44
RAAD	44
TAMÁS	44
THIERRY	44
VALENTINO	44
VILIUS	44
YI	44
ZIJAD	44
ÖZKAN	44
ABDINASIR	43
ANDRÈ	43
BESNIK	43
BIRGIR	43
CATO	43
DRITON	43
DUNCAN	43
EDGARS	43
EDMOND	43
FADEL	43
FATHI	43
FEHMI	43
FILIPPO	43
HAO	43
HAZIM	43
HJALTI	43
ILIR	43
JAVED	43
KRISTIJAN	43
MAGNÚS	43
MAHAMUD	43
MAIK	43
MAXIME	43
MICHLAS	43
MUAMER	43
MYKHAILO	43
NASIM	43
NIKO	43
PHI	43
REFIK	43
RENAS	43
RENEE	43
STEVAN	43
TAU	43
TERENCE	43
TRUELS	43
WAHID	43
WILBERT	43
WISAM	43
ÜNAL	43
ZDZISLAW	43
ZEAN	43
ANAKIN	42
BRANKO	42
DAHIR	42
DAINIUS	42
DEVRAN	42
ELIJAH	42
EMILE	42
FAYSAL	42
GINTARAS	42
GUSTAF	42
HALLUR	42
IRVING	42
JENS-OTTO	42
JÓNAS	42
KARI	42
LIRIDON	42
MASTER	42
MAZHAR	42
MORRIS	42
NEO	42
NURETTIN	42
OLI	42
PAVLO	42
POVILAS	42
RICK	42
SANDRO	42
SERGEJ	42
SILVIU	42
SIMEN	42
SON	42
STEFÁN	42
STEPHANE	42
SURESH	42
THIEN	42
WAGNER	42
WICTOR	42
ØYSTEIN	42
AKIF	41
ALPEREN	41
ARBEN	41
AURIMAS	41
BRANISLAV	41
BRODER	41
BRUCE	41
DAVUT	41
ELIS	41
FERDI	41
GODTFRED	41
IFTIKHAR	41
IMMANUEL	41
JANICH	41
JARLE	41
JØRG	41
KRISTINN	41
KUBILAY	41
LUAN	41
MASON	41
MIECZYSLAW	41
PREDRAG	41
REMY	41
ROKAS	41
SAJID	41
SANDY	41
SEZGIN	41
SHAH	41
YALCIN	41
YURIY	41
AIMAN	40
ARSHAD	40
ASMIR	40
BASIL	40
BOHDAN	40
BRENDAN	40
BURIM	40
CYRIL	40
DOMENICO	40
DUNG	40
EDIS	40
EUGENE	40
FRANKLIN	40
GHOLAMREZA	40
HUSAM	40
JACKY	40
JEAN-PIERRE	40
JÓHAN	40
JOHN-ERIK	40
KELLY	40
KIERAN	40
KYLE	40
MAKS	40
MAKSYMILIAN	40
MAZLUM	40
MICH	40
MIKLOS	40
NAM	40
NIDAL	40
NJORD	40
PLAMEN	40
RICHO	40
SANDI	40
SERGEJS	40
SERIF	40
SHAHAB	40
THOKE	40
TIAGO	40
VESELIN	40
YOUSUF	40
ABDIKARIM	39
ABDURAHMAN	39
ADAN	39
ADI	39
AIDEN	39
ARNTH	39
BASSEM	39
CEDRIC	39
CLAUDE	39
CLIFFORD	39
DRAGISA	39
ENOK	39
EVALDAS	39
FABRIZIO	39
HAMZAH	39
HARDING	39
ILKER	39
IMRE	39
JUNAID	39
KURTH	39
LAZAR	39
MATAS	39
MELIK	39
MILOSZ	39
MING	39
OLEH	39
OTHMAN	39
PETR	39
PETRUS	39
RIKKI	39
SANTOSH	39
SAXE	39
SHARIF	39
SIGURÐUR	39
THEISS	39
TOBY	39
TURGAY	39
VALDAS	39
VASIL	39
WAQAR	39
WINSTON	39
ÖZCAN	39
ABDESLAM	38
ABSALON	38
AFTAB	38
AJAY	38
ALEM	38
AWAIS	38
BAHMAN	38
BENT-OLE	38
CAMERON	38
CASSIUS	38
DANA	38
DERVIS	38
EDVINAS	38
EIVIN	38
ETIENNE	38
FAHRI	38
FLORENT	38
HANS-KURT	38
HASHEM	38
IVAYLO	38
JUSTINAS	38
KRISTER	38
LAURYNAS	38
LIAN	38
MARTHIN	38
MAURO	38
MICKEL	38
MILE	38
MIN	38
MORAD	38
NAZIR	38
OUSSAMA	38
RADWAN	38
RAED	38
RAMUNAS	38
RODI	38
ROHAN	38
SUBHAN	38
SZABOLCS	38
TEDDI	38
TIAS	38
TYLER	38
URBAN	38
WITOLD	38
XIN	38
ALESSIO	37
ARMANDO	37
ARNDT	37
ARTIN	37
ARUNAS	37
ASMUND	37
ATEF	37
BADER	37
BENEDICT	37
CARL-GUSTAV	37
CETIN	37
CUONG	37
DURSUN	37
IHOR	37
IVICA	37
JAHN	37
KIRIL	37
KRISTAPS	37
KRISTJÁN	37
LAUE	37
LEVENTE	37
LIONEL	37
MILORAD	37
MUHSIN	37
MØLLER	37
NGUYEN	37
RICARD	37
ROLANDAS	37
ROSS	37
RÚNI	37
SARDAR	37
SEFIK	37
SIGMUND	37
SINISA	37
SRDJAN	37
WILFRIED	37
WLADYSLAW	37
YAN	37
YAROSLAV	37
YVES	37
ZAFAR	37
ABDOL	36
ABDULKARIM	36
ADRIEN	36
ANTONIUS	36
BALAZS	36
BORISLAV	36
BRETT	36
DOVYDAS	36
EGZON	36
EYÜP	36
FAHRUDIN	36
FARSHAD	36
GABRIELE	36
GIAN	36
HILMI	36
ISHAQ	36
JURI	36
JUSTAS	36
LAS	36
MAURIZIO	36
MELIAS	36
MICKIE	36
MIKKO	36
MITCHELL	36
MUKHTAR	36
PAVIA	36
PÉTER	36
SABAHUDIN	36
STOYAN	36
SUNIL	36
TED	36
TIEN	36
YAHYE	36
YOUNIS	36
AGRON	35
ANDREJS	35
BENOIT	35
CARL-AAGE	35
DARA	35
DAVE	35
DAVUD	35
DENI	35
ERICK	35
EWAN	35
GIANLUCA	35
HAMAD	35
HANS-OTTO	35
HARALDUR	35
HAROLD	35
HARTMUT	35
HASIB	35
HAZEM	35
IAIN	35
ILJA	35
INGMAR	35
JALIL	35
JENS-OVE	35
JIAN	35
JONES	35
JUSTUS	35
JØREN	35
KASPARS	35
LENNIE	35
MANSOOR	35
MARIN	35
MASSOUD	35
MOURAD	35
NEMANJA	35
NIYAZI	35
OLIWER	35
PERRY	35
RADOSLAV	35
RAMZI	35
RANE	35
RICKIE	35
RIFAT	35
RÜDIGER	35
SABIT	35
SENOL	35
SEYIT	35
THANG	35
TUMMAS	35
WAYNE	35
YÜKSEL	35
ABU	34
AL	34
ALEXSANDER	34
ANATOLII	34
ANDRÁS	34
ANDRI	34
ANDRIAS	34
ARIEL	34
ÁRNI	34
ASSAD	34
BAHRI	34
BAO	34
BASHKIM	34
BEHNAM	34
BERK	34
DÁVID	34
DAVOR	34
ESSAM	34
GYULA	34
HAMSE	34
HANS-HENNING	34
HARI	34
IRAJ	34
JAROSLAV	34
JONAH	34
JOSH	34
KARAR	34
KÁRI	34
KHURRAM	34
KJETIL	34
KRÆN	34
LAURENTIU	34
MALICK	34
MARIS	34
MAXWELL	34
NABEEL	34
ÓLAFUR	34
PALL	34
POUL-HENRIK	34
RAHMAN	34
RAZA	34
REHAN	34
REINHOLDT	34
RON	34
SAHIL	34
SAKARIAS	34
SANG	34
SERGEI	34
STURE	34
TAJS	34
TALAT	34
VADIM	34
VITALIJUS	34
VU	34
WAHEED	34
YOUNAS	34
ZAHER	34
ABAS	33
ABDELRAHMAN	33
ABDIRISAK	33
ABDIRIZAK	33
ADIN	33
ALDO	33
ANDRÉS	33
AREF	33
AYKUT	33
BATTAL	33
BENNIE	33
BRIAND	33
CORNEL	33
DANIIL	33
DELSHAD	33
DOMINIQUE	33
DURMUS	33
DZENAN	33
ESAT	33
FABRICE	33
FAHED	33
FAZAL	33
FERID	33
GUÐMUNDUR	33
GÜRKAN	33
HAMSA	33
JENS-MARTIN	33
JEP	33
JETMIR	33
JOAN	33
KAZEM	33
KLEMENT	33
LUCAZ	33
MASOOD	33
MATTHÆUS	33
MATTIA	33
MICKAEL	33
MICKE	33
MICO	33
NAZIF	33
NIK	33
RANI	33
RIDWAN	33
SALEEM	33
SANJAY	33
SANJIN	33
SERDAL	33
SIAMAK	33
SVENNE	33
TEITUR	33
TODOR	33
TORRY	33
ARDIT	32
ARSLAN	32
CHAN	32
CHRISTOF	32
CLAS	32
DAVY	32
DMITRY	32
DONG	32
DRES	32
ELOF	32
HANNES	32
HANS-ULRIK	32
HAUKE	32
HOTHER	32
JAAFAR	32
JENS-ULRIK	32
JOS	32
JUNIOR	32
KAMBIZ	32
KIMMY	32
KORAY	32
LEI	32
MIAN	32
OLEKSIY	32
PERCY	32
QAIS	32
RAHUL	32
RAMAN	32
REMIGIJUS	32
RICARDAS	32
RIZA	32
SAKARIYE	32
SAMED	32
SAQIB	32
SAW	32
SHABAN	32
SHEIKH	32
SINUS	32
SLAVKO	32
SPENCER	32
STAVROS	32
SULEIMAN	32
UMAIR	32
VOLMER	32
WANDY	32
YUNES	32
ZAHIR	32
ZOLTÁN	32
ØIVIND	32
ABDELKARIM	31
AMIL	31
AMOS	31
AMR	31
ANSGAR	31
ARIA	31
ARJUN	31
ASHLEY	31
AUNG	31
BALTHAZAR	31
BELMIN	31
BENCE	31
BERNHARDT	31
CAMILO	31
CEBRAIL	31
CIAN	31
CUNO	31
DORIN	31
EDI	31
EGILL	31
ELYAS	31
ERTAN	31
FAIZ	31
FARAMARZ	31
FRIDTJOF	31
GHAZI	31
GRANT	31
HANS-JOACHIM	31
HANS-WERNER	31
HEIN	31
HOWARD	31
IDRIZ	31
JACOBUS	31
JWAN	31
JØRN-ERIK	31
KEM	31
KENNETT	31
LIRIM	31
MAARTEN	31
MEHO	31
MUHAMET	31
MUSAB	31
NATAN	31
NEMO	31
NORH	31
RAY	31
RIMANTAS	31
SAHAND	31
SANTINO	31
SIDNEY	31
SONER	31
SONNICH	31
SVEN-AAGE	31
TEKIN	31
TOMMASO	31
TRI	31
TRUONG	31
VIJAY	31
WILLIE	31
YIGIT	31
YURII	31
ADRIANO	30
ALEXEI	30
ARMAND	30
ATANAS	30
AVDO	30
AZHAR	30
BART	30
BENDY	30
BJARNO	30
CANER	30
DANIELL	30
DAWOOD	30
DEIVIDAS	30
DESMOND	30
DZEMAL	30
EIRIKUR	30
ELDAR	30
EMANUELE	30
FINNI	30
FINNUR	30
FRANKIE	30
FRITHJOF	30
GANI	30
GØKHAN	30
HAMMAD	30
HASNAIN	30
HAVAL	30
HEMMING	30
HJARNE	30
INUK	30
JENS-JACOB	30
KIRILL	30
KNUD-AAGE	30
LJUBOMIR	30
LYKKE	30
MATE	30
MATTHIS	30
MERVAN	30
MIKEY	30
NASSIM	30
NESTOR	30
NOMAN	30
OCTAVIAN	30
OLAFUR	30
PASQUALE	30
PHONG	30
PÆTUR	30
RAVI	30
ROAN	30
ROMAIN	30
SALKO	30
SEFER	30
SILLAS	30
SULEYMAN	30
TAYFUN	30
TOMÁS	30
TRAVIS	30
WILLE	30
WILMER	30
WLODZIMIERZ	30
YONES	30
YONG	30
YUNIS	30
ZIYAD	30
ABDILLAHI	29
ABDOLLAH	29
AIVARAS	29
ANNAS	29
ARAZ	29
ARNFRED	29
ARVYDAS	29
AWAD	29
BASIM	29
BLERIM	29
BRADLEY	29
BRAGE	29
CARL-HENRIK	29
CEBASTIAN	29
CHAUDHRY	29
DÁNIEL	29
DOGUKAN	29
DUSTIN	29
EDRIS	29
ELMEDIN	29
ELMIN	29
FAYEZ	29
GARETH	29
GINO	29
HEJNE	29
HENRICH	29
HILBERT	29
IMTIAZ	29
JAYSON	29
JENS-AAGE	29
JIRI	29
KION	29
KLAUS-JØRGEN	29
LORENTZ	29
MADS-CHRISTIAN	29
MATEJ	29
MATHEUS	29
MENSUR	29
MICAH	29
MOHSIN	29
MOURITS	29
MOUSA	29
MURTAZA	29
NAJIBULLAH	29
NICKO	29
OLIWIER	29
PÁLL	29
QAMAR	29
REINHOLD	29
SABIR	29
SADEK	29
SALIK	29
SALVADOR	29
SARMAD	29
SERCAN	29
SHARMARKE	29
SINDRI	29
SIPAN	29
SLAVISA	29
SMAIL	29
STIVEN	29
THONY	29
TILL	29
TOMMIE	29
TORSTEIN	29
VICENTE	29
WESLEY	29
YAHIA	29
YURI	29
ZACK	29
ZDRAVKO	29
ZILVINAS	29
ZYGMUNT	29
ABDELLATIF	28
ABDIAZIZ	28
ABSHIR	28
ABUBAKAR	28
ANTTI	28
ARENT	28
ARNAS	28
ARNAUD	28
ARSALAN	28
BAWI	28
BERDAN	28
CARL-OTTO	28
CLEMEN	28
DIETMAR	28
EMILIANO	28
ENDRIT	28
FALAH	28
FILIPE	28
GERDT	28
GISLI	28
HALIM	28
HANAD	28
HANS-MARTIN	28
INGI	28
JIBRIL	28
JONN	28
KARL-AAGE	28
KHANH	28
KLAS	28
KRISTOF	28
KRISZTIAN	28
LUQMAN	28
MADDOX	28
MATHEW	28
MATTIE	28
MIKKAS	28
MOHANNAD	28
MUJO	28
NAIL	28
NIELS-AAGE	28
NIELS-OVE	28
NIKOLEJ	28
NILS-ERIK	28
OLLIVER	28
PARLY	28
PETROS	28
RAFFAELE	28
RIJAD	28
ROBBIN	28
RUSSELL	28
SAIT	28
SANDEEP	28
SERHIY	28
SHAHBAZ	28
SHERIF	28
SNORRI	28
STELLAN	28
SUNNY	28
TAM	28
TERRY	28
TIHOMIR	28
TODD	28
TORLEIF	28
VARNY	28
VIACHESLAV	28
WAIL	28
YANN	28
YAQUB	28
ZANA	28
ZENON	28
AAMIR	27
ABDERRAHIM	27
ABDERRAHMANE	27
ABDULAH	27
AGGE	27
ALAND	27
AMAN	27
ARMEND	27
ATAKAN	27
BEDRI	27
BERNTH	27
BORYS	27
BUJAR	27
CHARLI	27
CLAUDI	27
CLAUS-JØRGEN	27
DANUT	27
ELMIR	27
EMILIAN	27
FAROOQ	27
FAWAZ	27
GÁBOR	27
HALLDOR	27
HATEM	27
HAUGE	27
HAYDER	27
HJALMER	27
IGORS	27
ILIE	27
JABER	27
JENS-EMIL	27
JETON	27
JOOST	27
JOSUA	27
KARL-OTTO	27
KAVEH	27
KEEN	27
KHOSROW	27
KLAUS-DIETER	27
LAI	27
LAMIN	27
LEONHARD	27
LI	27
LUTZ	27
MATEI	27
MATIS	27
MAURICIO	27
MAURITS	27
MIKEL	27
MOHANAD	27
MYUMYUN	27
NEBI	27
NICOLEI	27
NUKA	27
PEDRAM	27
PHUC	27
RAIMONDAS	27
RAKESH	27
RANDY	27
RASIT	27
RUDOLPH	27
SADIQ	27
SAVAS	27
SEREF	27
SERGE	27
SHAN	27
SILAZ	27
SOFIAN	27
SOHEIL	27
STENER	27
TAHER	27
TAMIM	27
THERKILD	27
TIN	27
VASILEIOS	27
VEDRAN	27
WILSON	27
YAW	27
YAZAN	27
ABDULQADIR	26
ABUKAR	26
ADEN	26
AGNAR	26
AMINE	26
ANTANAS	26
ARNEL	26
ARTURO	26
AYAN	26
AZAAN	26
BAKIR	26
BASEM	26
BERGUR	26
CAY	26
DANY	26
DARWIN	26
DINESH	26
DJORDJE	26
DONNY	26
EBUBEKIR	26
EHAB	26
ERIKAS	26
ERLAN	26
FAHIM	26
FARAZ	26
FAROUK	26
FATON	26
FETHI	26
FRANCISCUS	26
GERMAN	26
GIL	26
HAISSAM	26
HARDI	26
HIWA	26
IBRO	26
ILAN	26
ISTVÁN	26
IYAD	26
JASPAR	26
JAVID	26
JIN	26
JOAQUIM	26
JOAQUIN	26
JOCHEN	26
JURAJ	26
KAREEM	26
KAREL	26
KILIAN	26
KIRAN	26
LAM	26
LASS	26
MARTEN	26
MOHAMMADREZA	26
MOKHTAR	26
NAVEEN	26
NECMETTIN	26
NOUREDDINE	26
PONTUS	26
RADOMIR	26
RICKEY	26
RIDA	26
RÓBERT	26
SAMY	26
SASAN	26
SEIER	26
SIGGI	26
SIMONAS	26
SVEINN	26
SÖREN	26
TOMS	26
YACQUB	26
ZARKO	26
ZUBAIR	26
AKI	25
ALEKSEJS	25
AMRIT	25
ANTONINO	25
ARLIND	25
ASAAD	25
ASADULLAH	25
AUGUSTIN	25
AUREL	25
BAHA	25
BARDUR	25
BERNER	25
CIM	25
CLIVE	25
CZESLAW	25
DANE	25
DEVRIM	25
DIDIER	25
DMITRIJS	25
EDISON	25
EMRAN	25
ETEM	25
EUGENIUSZ	25
EVANGELOS	25
FALK	25
FARDIN	25
FARSHID	25
FAWAD	25
GARRY	25
GIULIO	25
GYÖRGY	25
HASIM	25
HAUKUR	25
HERI	25
HUSO	25
ILIA	25
INUNNGUAQ	25
ISAAK	25
JACKI	25
JANNIS	25
JOACIM	25
JUHL	25
JUNES	25
KALEB	25
KENNO	25
KHADAR	25
LAJOS	25
MASSIMILIANO	25
MECIT	25
MERGIM	25
MILENKO	25
MUSLIM	25
MUSTAF	25
MÜCAHIT	25
NIJAZ	25
NIKAS	25
NIKODEM	25
NOJUS	25
ÓLI	25
OLLE	25
OLOF	25
PEYMAN	25
RAFET	25
RAID	25
RAS	25
RASOUL	25
RENNY	25
RESAT	25
REZAN	25
SAHEL	25
SHUAIB	25
SIMUN	25
SOHAIB	25
SOHRAB	25
STEFF	25
SUHAIL	25
SULAYMAN	25
TAREQ	25
THAER	25
VEDAD	25
WILDER	25
YILDIRIM	25
ZESHAN	25
ZULFIQAR	25
ABDELMAJID	24
ABDUL-RAHMAN	24
ABHISHEK	24
ACHIM	24
ALA	24
ALEXANDR	24
ALGIRDAS	24
ALVAR	24
ANTONIOS	24
APUTSIAQ	24
ASHOK	24
ASLE	24
ATA	24
BEHROUZ	24
BELA	24
BIJAN	24
BILLAL	24
BINH	24
BIROL	24
BULLER	24
CHUN	24
COLUMBUS	24
CONOR	24
DANISH	24
DOGUS	24
DOMINYKAS	24
ENDRE	24
ERGÜN	24
ERNAD	24
EYAD	24
FAWZI	24
FOAD	24
GIANNI	24
GULED	24
GÜVEN	24
HABIBULLAH	24
HAJI	24
HANIFI	24
HAYATI	24
HAYRETTIN	24
HUSSIEN	24
IEVGENII	24
INGVARDT	24
JENS-JAKOB	24
JENS-PEDER	24
JEREMIAS	24
JIA	24
JÓHANNES	24
JUDE	24
KARAM	24
KIEHN	24
KIELD	24
KRASIMIR	24
KRISTOFER	24
KRISTÓFER	24
KWAME	24
LIAQAT	24
LOKMAN	24
LUKAZ	24
MAGOMED	24
MAHMOD	24
MAKSIMS	24
MALIAS	24
MIHAITA	24
MIRZET	24
MONIR	24
MUSHTAQ	24
NEZIR	24
NICOLAY	24
NUH	24
NUR	24
OLCAY	24
PAULUS	24
PAYAM	24
RAFI	24
SAED	24
SAFA	24
SEVKET	24
SIRWAN	24
SPYRIDON	24
STEFANOS	24
SULEMAN	24
SØREN-PETER	24
TAJ	24
TALEB	24
TAVS	24
THEJS	24
TORKEL	24
TØGER	24
URS	24
VALDER	24
VENKATA	24
VITTORIO	24
WAI	24
WARNY	24
YAMA	24
YORDAN	24
ZAIM	24
ABDIHAKIM	23
AKHTAR	23
ARMEN	23
BA	23
BAHATTIN	23
BAKER	23
BASRI	23
BERNDT	23
BLAZEJ	23
BRAM	23
CAMIL	23
CLINT	23
CRISTIANO	23
DASTAN	23
DAVOUD	23
DOMANTAS	23
DOMAS	23
DRISS	23
EBERT	23
EDOUARD	23
ERLEND	23
ERYK	23
FRÉDÉRIC	23
FRITJOF	23
GONZALO	23
HAGBARD	23
HALID	23
HAMIDREZA	23
HARRI	23
HOZAN	23
IJAZ	23
IMAN	23
JEHAD	23
JULES	23
JUSSI	23
KARL-HENRIK	23
KARWAN	23
KHURAM	23
KOFI	23
KOLJA	23
LARS-CHRISTIAN	23
MAC	23
MANOJ	23
MANU	23
MARTINO	23
MATIJA	23
MEDIN	23
MIRO	23
MOSTAPHA	23
MULLA	23
NATHANAEL	23
NICCO	23
NICKIE	23
ODDUR	23
OMED	23
PENG	23
POULI	23
RAJ	23
REMUS	23
RIYAD	23
SAI	23
SELMAN	23
SHERAZ	23
SIAVASH	23
SIMO	23
SIVAKUMAR	23
TANVEER	23
TEM	23
THEODOROS	23
VEGAS	23
VILADS	23
VISHAL	23
WALI	23
WEN	23
WESAM	23
YACOB	23
YASEEN	23
YUSEIN	23
YUSSUF	23
ZAHEER	23
ZIA	23
ZUHAIR	23
ZYGIMANTAS	23
ABDELHAMID	22
ABDIQANI	22
ABDULKADER	22
ADITYA	22
ADRIANUS	22
ALASTAIR	22
AMEER	22
ARDIAN	22
ARTAN	22
ARTON	22
BAKI	22
BALÁZS	22
BOAZ	22
BODO	22
BORA	22
BÅRD	22
CEZAR	22
CHAD	22
CHANDRA	22
CHANG	22
CILIUS	22
DAGUR	22
DANIELS	22
DANJAL	22
DAVIS	22
DILAN	22
DORIAN	22
ELIA	22
EMAL	22
EMILIS	22
ERSAN	22
EYMEN	22
EZRA	22
FAHRETTIN	22
FLAMUR	22
FLAVIO	22
GATIS	22
GERGELY	22
GOKHAN	22
GÜRSEL	22
GZIM	22
HALDOR	22
HANS-GEORG	22
HANUS	22
HEIKKI	22
HLYNUR	22
HOSSAM	22
IEVGEN	22
ILHAMI	22
JACOPO	22
JEVGENIJS	22
JOÃO	22
KADRI	22
KLEMENS	22
KOUROSH	22
LAURENCE	22
LAURIS	22
LEONID	22
LION	22
MAMADOU	22
MARTON	22
MESUD	22
MIREL	22
MODESTAS	22
MOSHE	22
MUHANAD	22
MUJTABA	22
MUNIB	22
MYKHAYLO	22
NASEER	22
OLFERT	22
ORLANDO	22
PATRIC	22
PATRICIO	22
PHUOC	22
PRADEEP	22
PREM	22
RADOVAN	22
RAFIK	22
RAIF	22
REDZEP	22
RIAZ	22
RINOR	22
RODNEY	22
RONAS	22
RUNAR	22
RUSTAM	22
SADEGH	22
SALI	22
SAMIM	22
SAN	22
SÉBASTIEN	22
SERVAN	22
SEWERYN	22
SHAKEEL	22
SHAKER	22
SHERVIN	22
SHUKRI	22
SIGVARD	22
SKENDER	22
SUNI	22
SVERRI	22
TROY	22
VICKTOR	22
WILHELMUS	22
WOUTER	22
YÜCEL	22
ZEBASTIAN	22
ZETH	22
ABDIRAHIM	21
ALMEDIN	21
AN	21
ANASTASIOS	21
ASGE	21
BABAR	21
BEDIRHAN	21
BENNET	21
BERKANT	21
BERTHRAM	21
BERTRAND	21
BIN	21
BOBAN	21
BOTAN	21
BRANDUR	21
BRYNJAR	21
CAMILLO	21
CLARK	21
DALE	21
DAT	21
DIAKO	21
DMITRIJ	21
DRAGOMIR	21
DURAN	21
DUSKO	21
EJLERT	21
EMMANOUIL	21
ESAJAS	21
FAIZAN	21
FEHIM	21
FERIT	21
GALIP	21
GAURAV	21
GERARDUS	21
GRAEME	21
GÜNAY	21
HAFIZ	21
HASEEB	21
HASSEN	21
HUGH	21
HUGIN	21
IMDAT	21
ISAIAH	21
IVIK	21
JELLE	21
JERRIK	21
JOOS	21
JÖRN	21
KEYVAN	21
KLAAS	21
LADISLAV	21
LANCE	21
LARS-JØRGEN	21
LIANG	21
LINDHARDT	21
LUIZ	21
MARCUZ	21
MATHÆUS	21
MENDERES	21
MICHAS	21
MIKLO	21
MOUSTAPHA	21
MUTLU	21
NATANIEL	21
NAWID	21
NICKOLEI	21
NICOLAAS	21
OLLIE	21
PETRO	21
PRAKASH	21
